character,universe,property_name,value
superboy,dc_animated_movie_universe,gender,male
taiana_venediktov,arrowverse,marital_status,single
taiana_venediktov,arrowverse,gender,female
talon_of_178,prime_earth,marital_status,single
talon_of_178,prime_earth,gender,male
tanaka_rei,earth_d,marital_status,married
tanaka_rei,earth_d,gender,male
tanist,dc_one_million,marital_status,single
tanist,dc_one_million,gender,male
teri_magnus,justice_league_3,marital_status,single
teri_magnus,justice_league_3,gender,female
teth_adam,dcau,marital_status,single
teth_adam,dcau,gender,male
teth_adam,earth_16,marital_status,single
teth_adam,earth_16,gender,male
teth_adam,harley_quinn_tv_series,marital_status,single
teth_adam,harley_quinn_tv_series,gender,male
teth_adam,justice,marital_status,single
teth_adam,justice,gender,male
teth_adam,lego_batman,marital_status,married
teth_adam,lego_batman,gender,male
teth_adam,new_earth,marital_status,married
teth_adam,new_earth,gender,male
teth_adam,prime_earth,marital_status,widowed
teth_adam,prime_earth,gender,male
teth_adam,return_of_black_adam,marital_status,single
teth_adam,return_of_black_adam,gender,male
teth_adam,the_brave_and_the_bold,marital_status,single
teth_adam,the_brave_and_the_bold,gender,male
thaddeus_sivana,dc_extended_universe,marital_status,single
thaddeus_sivana,dc_extended_universe,gender,male
theo_adam,magic_of_shazam,marital_status,single
theo_adam,magic_of_shazam,gender,male
theodore_galavan,gotham,marital_status,single
theodore_galavan,gotham,gender,male
thomas_snow,arrowverse,marital_status,married
thomas_snow,arrowverse,gender,male
thrax,wonder_woman_2_9_movie,marital_status,single
thrax,wonder_woman_2_9_movie,gender,male
timothy_karnes,new_earth,marital_status,single
timothy_karnes,new_earth,gender,male
trigon,teen_titans_go_tv_series,marital_status,single
trigon,teen_titans_go_tv_series,gender,male
troll,new_earth,marital_status,single
troll,new_earth,gender,male
tsavo,prime_earth,marital_status,single
tsavo,prime_earth,gender,male
tyrell,earth_1,marital_status,single
tyrell,earth_1,gender,male
unknown_soldier,prime_earth,marital_status,widowed
unknown_soldier,prime_earth,gender,male
unknown_soldier_ii,new_earth,marital_status,single
unknown_soldier_ii,new_earth,gender,male
vandal_savage,dc_animated_movie_universe,marital_status,single
vandal_savage,dc_animated_movie_universe,gender,male
vandal_savage,dcau,marital_status,divorced
vandal_savage,dcau,gender,male
vandal_savage,earth_16,marital_status,single
vandal_savage,earth_16,gender,male
vandar_adg,prime_earth,marital_status,divorced
vandar_adg,prime_earth,gender,male
virgil_hawkins,prime_earth,marital_status,single
virgil_hawkins,prime_earth,gender,male
wallace_allen,mash_up,marital_status,single
wallace_allen,mash_up,gender,male
wallace_r_west,dc_animated_movie_universe,marital_status,single
wallace_r_west,dc_animated_movie_universe,gender,male
wallace_r_west,dc_legends,marital_status,single
wallace_r_west,dc_legends,gender,male
wallace_r_west,dceased,marital_status,single
wallace_r_west,dceased,gender,male
wallace_r_west,lego_batman,marital_status,single
wallace_r_west,lego_batman,gender,male
wallace_r_west,once_and_future,marital_status,single
wallace_r_west,once_and_future,gender,male
wallace_r_west,prime_earth,marital_status,single
wallace_r_west,prime_earth,gender,male
wally_west,arrowverse,marital_status,single
wally_west,arrowverse,gender,male
wally_west,crisis_on_two_earths,marital_status,single
wally_west,crisis_on_two_earths,gender,male
wally_west,dc_animated_movie_universe,marital_status,single
wally_west,dc_animated_movie_universe,gender,male
wally_west,dcau,marital_status,single
wally_west,dcau,gender,male
wally_west,dceased,marital_status,single
wally_west,dceased,gender,male
wally_west,earth_16,gender,male
wally_west,earth_22,marital_status,widowed
wally_west,earth_22,gender,male
wally_west,earth_3839,marital_status,married
wally_west,earth_3839,gender,male
wally_west,earth_5_8,marital_status,single
wally_west,earth_5_8,gender,male
wally_west,justice_league_heroes,marital_status,single
wally_west,justice_league_heroes,gender,male
wally_west,lego_batman,marital_status,single
wally_west,lego_batman,gender,male
wally_west,super_seven,marital_status,single
wally_west,super_seven,gender,male
wally_west,tiny_titans,marital_status,single
wally_west,tiny_titans,gender,male
wally_west,world_without_young_justice,marital_status,single
wally_west,world_without_young_justice,gender,male
william_hayes,new_earth,marital_status,single
william_hayes,new_earth,gender,male
william_leather,wildstorm_universe,marital_status,single
william_leather,wildstorm_universe,gender,male
william_magnus,gods_and_monsters,marital_status,married
william_magnus,gods_and_monsters,gender,male
william_mar_vell,amalgam_universe,marital_status,single
william_mar_vell,amalgam_universe,gender,male
wonder_tot,earth_124_1,marital_status,single
wonder_tot,earth_124_1,gender,female
wonder_woman,diana_prince,marital_status,single
wonder_woman,diana_prince,gender,female
xiomara_rojas,prime_earth,marital_status,single
xiomara_rojas,prime_earth,gender,female
yohn_kohl,wildstorm_universe,marital_status,single
yohn_kohl,wildstorm_universe,gender,male
zannah_of_khera,wildc_a_t_s_tv_series,marital_status,single
zannah_of_khera,wildc_a_t_s_tv_series,gender,female
zannah_of_khera,wildstorm_universe,marital_status,single
zannah_of_khera,wildstorm_universe,gender,female
zauriel,new_earth,marital_status,single
zauriel,new_earth,gender,male
allie_langford,dcau,marital_status,single
allie_langford,dcau,gender,female
allure_botier,new_earth,marital_status,widowed
allure_botier,new_earth,gender,female
bernhard_baker,animal_man_shorts,marital_status,single
bernhard_baker,animal_man_shorts,gender,male
bernhard_baker,new_earth,marital_status,married
bernhard_baker,new_earth,gender,male
celine_patterson,prime_earth,marital_status,single
celine_patterson,prime_earth,gender,female
christopher_weiss,dc_extended_universe,marital_status,widowed
christopher_weiss,dc_extended_universe,gender,male
clifford_steele,new_earth,marital_status,single
clifford_steele,new_earth,gender,male
clifford_steele_doppelganger,new_earth,marital_status,single
clifford_steele_doppelganger,new_earth,gender,male
dracula,the_batman_tv_series,marital_status,widowed
dracula,the_batman_tv_series,gender,male
fang,teen_titans_tv_series,marital_status,single
fang,teen_titans_tv_series,gender,male
frederick_von_frankenstein,new_earth,marital_status,single
frederick_von_frankenstein,new_earth,gender,male
gregory_arkin,smallville,marital_status,single
gregory_arkin,smallville,gender,male
jason_troy,impact,marital_status,single
jason_troy,impact,gender,male
kay_challis,doom_patrol_tv_series,marital_status,single
kay_challis,doom_patrol_tv_series,gender,female
mig_el_gand,amalgam_universe,marital_status,single
mig_el_gand,amalgam_universe,gender,male
mitchell_anderson,new_earth,marital_status,single
mitchell_anderson,new_earth,gender,male
pamela_isley,new_earth,marital_status,single
pamela_isley,new_earth,gender,female
peter_ross,amalgam_universe,marital_status,engaged
peter_ross,amalgam_universe,gender,male
roderick_rose,new_earth,marital_status,single
roderick_rose,new_earth,gender,male
rudolph_jones,justice_league_action,marital_status,single
rudolph_jones,justice_league_action,gender,male
sameer_park,dc_animated_movie_universe,marital_status,single
sameer_park,dc_animated_movie_universe,gender,male
sylvan_scofield,new_earth,marital_status,single
sylvan_scofield,new_earth,gender,female
terrence_mcginnis,dcau,marital_status,engaged
terrence_mcginnis,dcau,gender,male
virgil_hawkins,dakotaverse,marital_status,married
virgil_hawkins,dakotaverse,gender,male
adrianna_tomaz,new_earth,marital_status,married
adrianna_tomaz,new_earth,gender,female
ahri_ahn,new_earth,marital_status,widowed
ahri_ahn,new_earth,gender,male
amazo,earth_16,marital_status,single
amazo,earth_16,gender,male
arak_wind_walker,new_earth,marital_status,single
arak_wind_walker,new_earth,gender,male
avery_ho,prime_earth,marital_status,single
avery_ho,prime_earth,gender,female
barry_allen,dc_super_friends_web_series,marital_status,single
barry_allen,dc_super_friends_web_series,gender,male
barry_allen,earth_16,marital_status,married
barry_allen,earth_16,gender,male
barry_allen,out_of_time,marital_status,single
barry_allen,out_of_time,gender,male
behrad_tarazi,arrowverse,marital_status,single
behrad_tarazi,arrowverse,gender,male
berta_skye_haris,pre_zero_hour,marital_status,single
berta_skye_haris,pre_zero_hour,gender,female
breathtaker_ii,new_earth,marital_status,single
breathtaker_ii,new_earth,gender,female
bromwell_stikk,earth_16,marital_status,single
bromwell_stikk,earth_16,gender,male
bromwell_stikk,new_earth,marital_status,single
bromwell_stikk,new_earth,gender,male
chase_lawler,new_earth,marital_status,single
chase_lawler,new_earth,gender,male
cloud_9,prime_earth,marital_status,single
cloud_9,prime_earth,gender,female
david_drake,prime_earth,marital_status,divorced
david_drake,prime_earth,gender,male
drogue,prime_earth,marital_status,single
drogue,prime_earth,gender,male
dust_devil,new_earth,marital_status,single
dust_devil,new_earth,gender,female
eleanor_darhk,arrowverse,marital_status,married
eleanor_darhk,arrowverse,gender,female
eobard_thawne,injustice,marital_status,single
eobard_thawne,injustice,gender,male
gabriel,constantine_movie,marital_status,single
gabriel,constantine_movie,gender,male
gary_johnson,earth_one,marital_status,single
gary_johnson,earth_one,gender,male
hades,dcau,marital_status,single
hades,dcau,gender,male
harmonia_li,pre_zero_hour,marital_status,single
harmonia_li,pre_zero_hour,gender,female
jason,prime_earth,marital_status,single
jason,prime_earth,gender,male
jason_garrick,dc_legends,marital_status,married
jason_garrick,dc_legends,gender,male
jason_garrick,injustice,marital_status,married
jason_garrick,injustice,gender,male
jay_garrick_clone,new_earth,marital_status,single
jay_garrick_clone,new_earth,gender,male
jinx,new_earth,marital_status,single
jinx,new_earth,gender,female
jocelyn_jackam,arrowverse,marital_status,single
jocelyn_jackam,arrowverse,gender,female
john_constantine,arrowverse,marital_status,single
john_constantine,arrowverse,gender,male
john_trujillo,new_earth,marital_status,single
john_trujillo,new_earth,gender,male
jonathan_chambers,new_earth,marital_status,divorced
jonathan_chambers,new_earth,gender,male
leonard_lewis,just_imagine,marital_status,single
leonard_lewis,just_imagine,gender,male
linda_park,earth_32,marital_status,single
linda_park,earth_32,gender,female
lithium,prime_earth,marital_status,single
lithium,prime_earth,gender,male
lois_lane,earth_2,marital_status,widowed
lois_lane,earth_2,gender,female
lumi,fables,marital_status,single
lumi,fables,gender,female
lutessa_luthor,smallville,marital_status,single
lutessa_luthor,smallville,gender,female
maelstrom,prime_earth,marital_status,single
maelstrom,prime_earth,gender,female
mas_y_menos,tiny_titans,marital_status,single
mas_y_menos,tiny_titans,gender,male
maxine_hunkel,new_earth,marital_status,single
maxine_hunkel,new_earth,gender,female
meena_dhawan,prime_earth,marital_status,single
meena_dhawan,prime_earth,gender,female
merlin,new_earth,marital_status,single
merlin,new_earth,gender,male
monkey_prince,prime_earth,marital_status,single
monkey_prince,prime_earth,gender,male
moshe_levy,new_earth,marital_status,single
moshe_levy,new_earth,gender,male
nightstorm,prime_earth,marital_status,single
nightstorm,prime_earth,gender,male
omar_kamadev,wildstorm_universe,marital_status,single
omar_kamadev,wildstorm_universe,gender,male
ororo_of_themyscira,amalgam_universe,marital_status,single
ororo_of_themyscira,amalgam_universe,gender,female
red_tornado,crisis_on_two_earths,marital_status,single
red_tornado,crisis_on_two_earths,gender,male
red_tornado,dcau,marital_status,single
red_tornado,dcau,gender,male
red_tornado,earth_22,marital_status,single
red_tornado,earth_22,gender,male
red_tornado,earth_16,marital_status,single
red_tornado,earth_16,gender,male
red_tornado,flashpoint_timeline,marital_status,single
red_tornado,flashpoint_timeline,gender,male
red_tornado,injustice,marital_status,single
red_tornado,injustice,gender,male
red_tornado,justice_league_action,marital_status,single
red_tornado,justice_league_action,gender,male
red_tornado,justice,marital_status,single
red_tornado,justice,gender,male
red_tornado,lego_batman,marital_status,single
red_tornado,lego_batman,gender,male
red_tornado,new_earth,marital_status,married
red_tornado,new_earth,gender,male
red_tornado,prime_earth,marital_status,single
red_tornado,prime_earth,gender,male
red_tornado,the_brave_and_the_bold,marital_status,single
red_tornado,the_brave_and_the_bold,gender,male
robinson_goode,prime_earth,marital_status,single
robinson_goode,prime_earth,gender,female
roscoe_dillon,prime_earth,marital_status,single
roscoe_dillon,prime_earth,gender,male
roscoe_hynes,prime_earth,marital_status,single
roscoe_hynes,prime_earth,gender,male
sam_zhao,earth_2,marital_status,single
sam_zhao,earth_2,gender,male
samuel_song,prime_earth,marital_status,single
samuel_song,prime_earth,gender,male
samurai_ii,new_earth,marital_status,single
samurai_ii,new_earth,gender,male
sarah_rainmaker,wildstorm_universe,marital_status,single
sarah_rainmaker,wildstorm_universe,gender,female
shifu_pigsy,prime_earth,marital_status,single
shifu_pigsy,prime_earth,gender,male
siracca,prime_earth,marital_status,single
siracca,prime_earth,gender,female
superman,clark_kent,marital_status,married
superman,clark_kent,gender,male
tempest,dc_one_million,marital_status,single
tempest,dc_one_million,gender,female
tornado_champion,the_brave_and_the_bold,marital_status,single
tornado_champion,the_brave_and_the_bold,gender,male
toshio_eto,new_earth,marital_status,single
toshio_eto,new_earth,gender,male
toshio_eto,super_friends,marital_status,single
